ilkid,year,firstname,lastname,team,leag,gp,minutes,pts,oreb,dreb,reb,asts,stl,blk,turnover,pf,fga,fgm,fta,ftm,tpa,tpm
FarmaJo01 ,2007,Jordan,Farmar,LAL,N,82,1691,749,39,144,183,234,77,5,108,105,631,291,78,53,307,114
FazekNi01 ,2007,Nick,Fazekas,DAL,N,4,9,4,1,2,3,0,0,0,0,0,5,2,0,0,0,0
FazekNi01 ,2007,Nick,Fazekas,LAC,N,22,260,103,33,53,86,11,8,11,13,25,77,44,22,15,2,0
FazekNi01 ,2007,Nick,Fazekas,TOT,N,26,269,107,34,55,89,11,8,11,13,25,82,46,22,15,2,0
FELTORA01 ,2007,Raymond,Felton,CHR,N,79,2976,1140,37,199,236,583,95,12,214,184,996,412,324,260,200,56
FesenKy01 ,2007,Kyrylo,Fesenko,UTA,N,9,70,14,14,11,25,2,0,3,8,19,16,6,4,2,0,0
FINLEMI01 ,2007,Michael,Finley,SAS,N,82,2211,826,27,227,254,114,29,10,56,93,761,315,80,64,357,132
FISHEDE01 ,2007,Derek,Fisher,LAL,N,82,2249,956,24,146,170,239,86,3,90,188,777,339,188,166,276,112
FORDTJ01  ,2007,T.J.,Ford,TOR,N,51,1201,617,23,76,99,313,54,1,102,93,524,246,125,110,51,15
FOSTEJE01 ,2007,Jeff,Foster,IND,N,77,1886,496,264,406,670,129,56,32,62,221,373,205,145,86,3,0
FoyeRa01  ,2007,Randy,Foye,MIN,N,39,1259,510,13,115,128,164,36,3,79,102,462,198,65,53,148,61
FOYLEAD01 ,2007,Adonal,Foyle,ORL,N,82,775,156,71,137,208,18,16,45,32,94,153,70,34,16,0,0
FRAHMRI01 ,2007,Richie,Frahm,LAC,N,10,163,47,4,10,14,8,2,0,6,7,54,20,2,0,25,7
FRANCST01 ,2007,Steve,Francis,HOU,N,10,200,55,8,15,23,30,9,5,14,25,57,19,23,13,17,4
FRYECH01  ,2007,Channing,Frye,POR,N,78,1345,530,107,246,353,56,29,27,54,208,452,221,109,85,9,3
GADZUDA01 ,2007,Dan,Gadzuric,MIL,N,51,533,163,67,77,144,11,21,24,34,83,155,65,63,33,1,0
GarbaJo01 ,2007,Jorge,Garbajosa,TOR,N,7,75,22,2,13,15,3,3,0,1,2,25,8,0,0,16,6
GARCIFR01 ,2007,Francisco,Garcia,SAC,N,79,2097,971,52,212,264,128,94,50,128,232,752,348,208,162,288,113
GardnTh01 ,2007,Thomas,Gardner,CHI,N,4,46,21,3,1,4,1,0,0,4,4,23,9,2,0,12,3
GARNEKE01 ,2007,Kevin,Garnett,BOS,N,71,2331,1337,135,520,655,244,100,92,137,163,990,534,336,269,11,0
GARRIPA01 ,2007,Pat,Garrity,ORL,N,31,284,66,9,35,44,13,6,1,17,35,80,27,5,4,37,8
GASOLPA01 ,2007,Pau,Gasol,MEM,N,39,1434,738,94,248,342,116,16,56,80,85,557,279,215,176,15,4
GASOLPA01 ,2007,Pau,Gasol,LAL,N,27,915,508,61,150,211,95,14,42,44,54,333,196,147,116,1,0
GASOLPA01 ,2007,Pau,Gasol,TOT,N,66,2349,1246,155,398,553,211,30,98,124,139,890,475,362,292,16,4
GayRu01   ,2007,Rudy,Gay,MEM,N,81,3000,1632,139,359,498,158,111,79,190,230,1355,625,316,248,387,134
GelabMi01 ,2007,Mickael,Gelabale,SEA,N,39,466,168,16,42,58,33,10,9,27,31,157,69,18,14,37,16
GEORGDE01 ,2007,Devean,George,DAL,N,53,822,194,28,109,137,35,19,13,24,90,207,74,34,24,68,22
GibsoDa01 ,2007,Daniel,Gibson,CLE,N,58,1768,605,30,104,134,145,47,14,76,163,465,201,105,85,268,118
GILLED01  ,2007,Eddie,Gill,NJN,N,13,149,38,1,21,22,21,7,2,8,18,29,12,9,9,14,5
GILLED01  ,2007,Eddie,Gill,SEA,N,1,5,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0
GILLED01  ,2007,Eddie,Gill,TOT,N,14,154,38,1,21,22,22,7,2,9,18,31,12,9,9,15,5
GINOBEM01 ,2007,Emmanuel,Ginobili,SAS,N,74,2299,1442,63,291,354,332,109,33,200,173,983,453,442,380,388,156
GIRICGO01 ,2007,Gordan,Giricek,PHI,N,12,110,37,1,13,14,11,3,1,8,9,40,13,8,6,15,5
GIRICGO01 ,2007,Gordan,Giricek,UTA,N,22,278,95,6,25,31,16,13,1,21,24,102,41,1,1,34,12
GIRICGO01 ,2007,Gordan,Giricek,PHO,N,22,442,193,9,42,51,35,8,2,23,49,159,79,17,16,50,19
GIRICGO01 ,2007,Gordan,Giricek,TOT,N,56,830,325,16,80,96,62,24,4,52,82,301,133,26,23,99,36
GOMESRY01 ,2007,Ryan,Gomes,MIN,N,82,2432,1033,133,344,477,145,65,10,96,153,857,392,229,190,179,59
GOODEDR01 ,2007,Drew,Gooden,CLE,N,51,1565,574,118,306,424,50,35,30,91,144,524,232,151,110,3,0
GOODEDR01 ,2007,Drew,Gooden,CHI,N,18,558,252,58,109,167,31,13,23,31,59,218,100,64,52,3,0
GOODEDR01 ,2007,Drew,Gooden,TOT,N,69,2123,826,176,415,591,81,48,53,122,203,742,332,215,162,6,0
GORDOBE01 ,2007,Ben,Gordon,CHI,N,72,2291,1336,41,181,222,213,56,8,151,171,1070,464,293,266,347,142
GortaMa01 ,2007,Marcin,Gortat,ORL,N,6,40,18,8,8,16,2,1,1,2,4,17,8,3,2,0,0
GRAHAJO01 ,2007,Joey,Graham,TOR,N,38,331,138,18,49,67,15,3,0,23,47,113,49,45,38,3,2
GRAHAST01 ,2007,Stephen,Graham,IND,N,24,169,105,6,28,34,12,4,6,12,16,74,40,21,17,16,8
GRANGDA01 ,2007,Danny,Granger,IND,N,79,2836,1552,91,385,476,163,95,79,169,288,1191,532,373,317,422,171
GrayAa01  ,2007,Aaron,Gray,CHI,N,61,611,262,70,98,168,41,21,16,57,117,204,103,99,56,1,0
GREENGE01 ,2007,Gerald,Green,HOU,N,1,4,6,2,0,2,0,0,0,0,2,3,3,0,0,0,0
GREENGE01 ,2007,Gerald,Green,MIN,N,29,355,147,11,52,63,29,8,4,32,43,148,49,41,34,39,15
GREENGE01 ,2007,Gerald,Green,TOT,N,30,359,153,13,52,65,29,8,4,32,45,151,52,41,34,39,15
GreenJe02 ,2007,Jeff,Green,SEA,N,80,2246,840,100,278,378,119,46,47,158,198,748,321,238,177,76,21
GREENOR01 ,2007,Orien,Greene,SAC,N,7,62,6,0,6,6,3,3,1,7,9,11,3,0,0,1,0
GreenTa01 ,2007,Taurean,Green,POR,N,8,44,17,0,4,4,8,1,0,7,3,16,4,8,8,8,1
GreenTa01 ,2007,Taurean,Green,DEN,N,9,29,10,0,6,6,3,1,0,2,2,9,3,4,3,3,1
GreenTa01 ,2007,Taurean,Green,TOT,N,17,73,27,0,10,10,11,2,0,9,5,25,7,12,11,11,2
GREENWI01 ,2007,Willie,Green,PHI,N,74,1968,921,32,151,183,151,54,22,109,119,870,379,148,112,179,51
GRIFFAD01 ,2007,Adrian,Griffin,SEA,N,13,85,14,9,13,22,5,5,1,5,8,16,6,2,2,0,0
GRIFFAD01 ,2007,Adrian,Griffin,CHI,N,22,220,51,19,18,37,22,12,1,16,19,60,24,7,3,0,0
GRIFFAD01 ,2007,Adrian,Griffin,TOT,N,35,305,65,28,31,59,27,17,2,21,27,76,30,9,5,0,0
HAMILRI01 ,2007,Richard,Hamilton,DET,N,72,2421,1244,75,160,235,299,73,10,132,171,1030,499,221,184,141,62
HARDAAN01 ,2007,Anfernee,Hardaway,MIA,N,16,326,60,3,32,35,35,19,1,13,24,60,22,9,8,19,8
HARPRMA01 ,2007,Matt,Harpring,UTA,N,76,1375,622,96,144,240,82,45,14,95,162,474,237,205,146,10,2
HARRIAL01 ,2007,Al,Harrington,GSW,N,81,2188,1102,107,332,439,133,74,16,90,266,923,401,190,147,407,153
HARRIDA01 ,2007,David,Harrison,IND,N,55,707,229,43,75,118,14,20,59,58,164,169,90,96,49,0,0
HARRIDE01 ,2007,Devin,Harris,NJN,N,25,839,386,11,71,82,163,34,8,68,63,306,134,105,87,97,31
HARRIDE01 ,2007,Devin,Harris,DAL,N,39,1186,560,17,74,91,205,56,2,93,127,387,187,196,161,70,25
HARRIDE01 ,2007,Devin,Harris,TOT,N,64,2025,946,28,145,173,368,90,10,161,190,693,321,301,248,167,56
HarriMi01 ,2007,Mike,Harris,HOU,N,17,158,62,24,30,54,3,6,3,9,15,54,27,13,8,2,0
HARRIOT01 ,2007,Othella,Harrington,CHR,N,22,166,46,11,31,42,4,1,4,11,34,42,18,16,10,0,0
HARTJA01  ,2007,Jason,Hart,UTA,N,57,604,165,5,50,55,86,30,3,28,74,180,58,45,38,31,11
HASLEUD01 ,2007,Udonis,Haslem,MIA,N,49,1806,589,107,336,443,68,39,18,67,145,507,237,142,115,0,0
HASSETR01 ,2007,Trenton,Hassell,DAL,N,37,466,76,11,33,44,26,9,1,14,55,80,37,2,1,4,1
HASSETR01 ,2007,Trenton,Hassell,NJN,N,26,311,47,9,30,39,15,4,2,8,35,56,20,8,6,5,1
HASSETR01 ,2007,Trenton,Hassell,TOT,N,63,777,123,20,63,83,41,13,3,22,90,136,57,10,7,9,2
HawesSp01 ,2007,Spencer,Hawes,SAC,N,71,930,334,68,161,229,44,14,40,56,128,318,146,58,38,21,4
HAYESCH01 ,2007,Chuck,Hayes,HOU,N,79,1577,237,132,297,429,91,85,43,62,212,221,113,24,11,3,0
HAYESJA01 ,2007,Jarvis,Hayes,DET,N,82,1285,550,35,143,178,62,46,6,48,137,502,216,60,45,193,73
HAYWOBR01 ,2007,Brendan,Haywood,WAS,N,80,2226,848,273,307,580,71,31,133,108,216,599,316,294,216,0,0
HEADLU01  ,2007,Luther,Head,HOU,N,73,1379,557,18,117,135,138,44,9,70,75,476,206,81,66,225,79
HerrmWa01 ,2007,Walter,Herrmann,CHR,N,17,176,68,10,26,36,4,4,0,4,12,65,25,10,9,26,9
HerrmWa01 ,2007,Walter,Herrmann,DET,N,28,200,85,12,25,37,14,3,1,8,12,79,31,15,12,38,11
HerrmWa01 ,2007,Walter,Herrmann,TOT,N,45,376,153,22,51,73,18,7,1,12,24,144,56,25,21,64,20
HILARMA01 ,2007,Nene,Hilario,DEN,N,16,266,85,30,57,87,15,9,15,21,46,71,29,49,27,1,0
HILLGR01  ,2007,Grant,Hill,PHO,N,70,2224,921,74,279,353,203,65,56,96,153,713,359,196,170,104,33
HINRIKI01 ,2007,Kirk,Hinrich,CHI,N,75,2381,863,28,216,244,453,87,18,157,224,797,330,144,119,240,84
HolliRy01 ,2007,Ryan,Hollins,CHR,N,60,533,145,52,54,106,14,10,30,25,96,93,45,82,55,0,0
HorfoAl01 ,2007,Al,Horford,ATL,N,81,2538,821,248,537,785,124,60,76,137,267,668,333,212,155,5,0
HORRYRO01 ,2007,Robert,Horry,SAS,N,45,579,112,35,74,109,47,21,19,22,55,119,38,28,18,70,18
HOUSEED01 ,2007,Eddie,House,BOS,N,78,1481,584,19,148,167,152,58,10,78,114,530,217,36,33,298,117
HOWARDW01 ,2007,Dwight,Howard,ORL,N,82,3088,1695,279,882,1161,110,74,176,263,274,974,583,897,529,4,0
HOWARJO01 ,2007,Josh,Howard,DAL,N,77,2704,1491,117,405,522,163,58,31,112,204,1225,558,378,309,203,66
HOWARJU01 ,2007,Juwan,Howard,DAL,N,49,402,79,24,67,91,17,6,3,19,61,86,32,20,14,6,1
HUDSOTR01 ,2007,Troy,Hudson,GSW,N,9,94,28,0,7,7,10,4,0,7,4,32,9,6,6,12,4
HUGHELA01 ,2007,Larry,Hughes,CLE,N,40,1210,491,27,116,143,93,60,11,72,91,477,180,108,88,126,43
HUGHELA01 ,2007,Larry,Hughes,CHI,N,28,811,336,12,75,87,87,39,6,44,48,323,125,80,62,68,24
HUGHELA01 ,2007,Larry,Hughes,TOT,N,68,2021,827,39,191,230,180,99,17,116,139,800,305,188,150,194,67
HUMPHKR01 ,2007,Kris,Humphries,TOR,N,70,928,397,89,170,259,28,25,29,47,107,332,161,124,75,2,0
HUNTELI01 ,2007,Lindsey,Hunter,DET,N,24,216,58,4,9,13,33,14,2,13,30,64,22,9,7,26,7
HUNTEST01 ,2007,Steven,Hunter,DEN,N,18,118,39,10,19,29,0,0,6,7,20,28,15,20,9,0,0
IGUODAN01 ,2007,Andre,Iguodala,PHI,N,82,3244,1630,85,361,446,390,171,49,214,187,1277,582,506,365,307,101
ILGAUZY01 ,2007,Zydrunas,Ilgauskas,CLE,N,73,2226,1029,262,421,683,104,34,120,135,243,878,417,243,195,1,0
IVERSAL01 ,2007,Allen,Iverson,DEN,N,82,3428,2164,47,196,243,586,160,12,246,109,1556,712,797,645,275,95
IVEYRO01  ,2007,Royal,Ivey,MIL,N,75,1435,418,38,80,118,160,45,7,76,166,377,149,117,85,107,35
JACKJA01  ,2007,Jarrett,Jack,POR,N,82,2234,814,31,203,234,311,61,1,178,128,621,267,248,215,191,65
JACKSBO01 ,2007,Bobby,Jackson,NOH,N,46,889,325,23,87,110,76,32,3,31,59,296,116,49,40,144,53
JACKSBO01 ,2007,Bobby,Jackson,HOU,N,26,495,228,10,61,71,63,13,2,28,37,210,88,32,24,82,28
JACKSBO01 ,2007,Bobby,Jackson,TOT,N,72,1384,553,33,148,181,139,45,5,59,96,506,204,81,64,226,81
JACKSLU02 ,2007,Luke,Jackson,MIA,N,14,227,79,7,26,33,17,8,0,9,22,80,26,23,16,30,11
JACKSST02 ,2007,Stephen,Jackson,GSW,N,73,2857,1466,67,251,318,299,92,29,197,171,1204,488,370,308,502,182
JACOBCA01 ,2007,Casey,Jacobsen,MEM,N,53,550,107,12,53,65,20,5,1,16,34,115,39,17,13,72,16
JAMESJE01 ,2007,Jerome,James,NYK,N,2,5,4,0,3,3,0,0,0,0,0,1,1,2,2,0,0
JAMESLE01 ,2007,LeBron,James,CLE,N,75,3027,2250,133,459,592,539,138,81,255,165,1642,794,771,549,359,113
JAMESMI01 ,2007,Mike,James,HOU,N,33,538,215,11,41,52,54,17,2,29,44,227,79,42,33,74,24
JAMESMI01 ,2007,Mike,James,NOH,N,21,182,57,3,14,17,6,4,0,7,12,64,22,6,6,23,7
JAMESMI01 ,2007,Mike,James,TOT,N,54,720,272,14,55,69,60,21,2,36,56,291,101,48,39,97,31
JAMISAN01 ,2007,Antawn,Jamison,WAS,N,79,3064,1689,215,591,806,120,106,34,113,195,1416,618,438,333,354,120
JARICMA01 ,2007,Marko,Jaric,MIN,N,75,2190,621,38,185,223,311,97,32,128,180,528,227,163,121,127,46
JEFFEAL01 ,2007,Al,Jefferson,MIN,N,82,2916,1726,308,607,915,117,74,119,167,222,1441,721,394,284,5,0
JEFFERI01 ,2007,Richard,Jefferson,NJN,N,82,3199,1857,94,253,347,252,76,21,199,225,1327,619,679,542,213,77
JEFFRJA01 ,2007,Jared,Jeffries,NYK,N,72,1308,269,118,124,242,65,36,23,63,130,270,108,93,49,25,4
JianlYi01 ,2007,Yi,Jianlian,MIL,N,66,1650,566,106,238,344,55,36,56,90,153,520,219,145,122,21,6
JohnsAl01 ,2007,Alexander,Johnson,MIA,N,44,555,184,32,63,95,16,13,10,42,81,129,62,85,59,3,1
JOHNSAM01 ,2007,Amir,Johnson,DET,N,62,769,221,86,146,232,31,24,81,37,138,165,92,55,37,0,0
JOHNSAN02 ,2007,Anthony,Johnson,SAC,N,27,408,104,5,33,38,60,10,1,34,29,88,40,11,9,30,15
JOHNSAN02 ,2007,Anthony,Johnson,ATL,N,42,1122,285,17,81,98,202,42,8,50,86,268,116,32,26,62,27
JOHNSAN02 ,2007,Anthony,Johnson,TOT,N,69,1530,389,22,114,136,262,52,9,84,115,356,156,43,35,92,42
JOHNSDE03 ,2007,DerMarr,Johnson,SAS,N,5,27,17,0,1,1,1,1,0,0,4,14,7,2,0,9,3
JOHNSJO02 ,2007,Joe,Johnson,ATL,N,82,3342,1780,83,282,365,474,84,18,223,168,1496,647,381,317,443,169
JOHNSLI01 ,2007,Linton,Johnson,PHO,N,6,54,15,5,8,13,3,0,1,2,10,14,7,0,0,2,1
JOHNSLI01 ,2007,Linton,Johnson,TOR,N,2,10,6,0,1,1,1,0,0,3,1,5,2,2,2,1,0
JOHNSLI01 ,2007,Linton,Johnson,TOT,N,8,64,21,5,9,14,4,0,1,5,11,19,9,2,2,3,1
JonesBo02 ,2007,Bobby,Jones,TOT,N,46,529,178,29,63,92,28,15,3,28,85,140,60,51,40,53,18
JonesBo02 ,2007,Bobby,Jones,HOU,N,4,8,4,0,1,1,0,1,0,1,3,4,2,0,0,0,0
JonesBo02 ,2007,Bobby,Jones,SAS,N,3,19,2,0,2,2,1,2,0,1,1,4,1,0,0,2,0
JonesBo02 ,2007,Bobby,Jones,MEM,N,9,138,40,10,17,27,11,5,2,5,17,36,14,10,9,13,3
JonesBo02 ,2007,Bobby,Jones,MIA,N,6,143,48,8,16,24,5,2,0,7,18,32,17,13,8,15,6
JonesBo02 ,2007,Bobby,Jones,DEN,N,24,221,84,11,27,38,11,5,1,14,46,64,26,28,23,23,9
JONESDA01 ,2007,Damon,Jones,CLE,N,66,1292,410,8,70,78,116,19,3,37,68,341,144,24,16,258,106
JONESDA02 ,2007,Dahntay,Jones,SAC,N,25,208,81,7,28,35,12,8,6,10,28,53,23,51,34,6,1
JONESDW02 ,2007,Dwayne,Jones,CLE,N,56,506,96,66,66,132,19,10,23,16,85,60,29,62,32,13,6
JONESED01 ,2007,Eddie,Jones,DAL,N,47,925,176,18,114,132,69,26,8,29,71,180,66,14,10,116,34
JONESFR01 ,2007,Freddie,Jones,NYK,N,70,1762,532,30,140,170,166,48,18,78,140,432,182,126,94,192,74
JONESJA02 ,2007,James,Jones,POR,N,58,1274,463,43,118,161,34,24,15,28,96,327,143,98,86,205,91
JonesSo01 ,2007,Solomon,Jones,ATL,N,35,148,35,19,23,42,0,3,5,11,28,30,12,20,11,2,0
KAMANCH01 ,2007,Chris,Kaman,LAC,N,56,2081,878,173,536,709,107,33,155,164,179,700,338,265,202,4,0
KAPONJA01 ,2007,Jason,Kapono,TOR,N,81,1533,580,30,89,119,65,34,2,58,132,497,243,43,37,118,57
KarlCo01  ,2007,Coby,Karl,LAL,N,17,69,30,3,11,14,9,4,2,5,4,26,9,10,8,13,4
KHRYAVI01 ,2007,Viktor,Khryapa,CHI,N,9,105,32,6,14,20,8,6,0,6,11,31,12,14,8,1,0
KIDDJA01  ,2007,Jason,Kidd,NJN,N,51,1899,577,59,355,414,530,74,15,184,90,549,201,111,91,236,84
KIDDJA01  ,2007,Jason,Kidd,DAL,N,29,1012,287,36,152,188,276,62,11,81,75,244,104,54,44,76,35
KIDDJA01  ,2007,Jason,Kidd,TOT,N,80,2911,864,95,507,602,806,136,26,265,165,793,305,165,135,312,119
KinseTa01 ,2007,Tarence,Kinsey,MEM,N,11,95,40,3,9,12,2,3,0,3,11,38,16,6,5,7,3
KIRILAN01 ,2007,Andrei,Kirilenko,UTA,N,72,2215,792,121,219,340,285,86,111,140,165,544,275,257,198,116,44
KLEIZLI01 ,2007,Linas,Kleiza,DEN,N,79,1891,878,91,239,330,95,42,19,87,179,659,311,211,162,277,94
KNIGHBR01 ,2007,Brevin,Knight,LAC,N,74,1673,338,15,127,142,328,100,11,71,161,342,138,71,62,6,0
KORVEKY01 ,2007,Kyle,Korver,UTA,N,50,1075,491,9,90,99,68,22,23,47,125,348,165,96,88,188,73
KORVEKY01 ,2007,Kyle,Korver,PHI,N,25,659,249,12,61,73,33,20,6,28,67,227,90,34,31,108,38
KORVEKY01 ,2007,Kyle,Korver,TOT,N,75,1734,740,21,151,172,101,42,29,75,192,575,255,130,119,296,111
KRSTINE01 ,2007,Nenad,Krstic,NJN,N,45,812,298,35,166,201,27,9,17,41,111,300,123,69,52,2,0
LAFRERA01 ,2007,Raef,LaFrentz,POR,N,39,289,65,28,39,67,6,12,17,10,59,61,27,19,11,4,0
LandrCa01 ,2007,Carl,Landry,HOU,N,42,709,342,96,117,213,21,17,7,26,98,219,135,109,72,1,0
LangfKe01 ,2007,Keith,Langford,SAS,N,2,10,2,0,2,2,0,0,0,0,1,4,1,0,0,0,0
LasmeSt01 ,2007,Stephane,Lasme,MIA,N,15,303,83,26,27,53,3,13,22,15,35,71,32,32,19,0,0
LasmeSt01 ,2007,Stephane,Lasme,GSW,N,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LasmeSt01 ,2007,Stephane,Lasme,TOT,N,16,303,83,26,27,53,3,13,22,15,35,71,32,32,19,0,0
LawAc01   ,2007,Acie,Law,ATL,N,56,863,235,12,45,57,113,29,0,56,73,237,95,48,38,34,7
LEEDA02   ,2007,David,Lee,NYK,N,81,2356,876,241,482,723,95,55,29,97,210,617,341,237,194,2,0
LEWISRA01 ,2007,Rashard,Lewis,ORL,N,81,3080,1476,97,340,437,196,99,38,140,214,1135,516,260,218,553,226
LowryKy01 ,2007,Kyle,Lowry,MEM,N,82,2089,789,41,209,250,297,92,21,127,185,590,255,348,243,140,36
LUETY01   ,2007,Tyronn,Lue,ATL,N,33,567,226,9,32,41,59,11,0,22,38,196,86,28,24,69,30
LUETY01   ,2007,Tyronn,Lue,DAL,N,17,173,64,0,13,13,15,0,1,5,28,57,27,4,1,17,9
LUETY01   ,2007,Tyronn,Lue,TOT,N,50,740,290,9,45,54,74,11,1,27,66,253,113,32,25,86,39
MADSEMA01 ,2007,Mark,Madsen,MIN,N,20,150,9,18,20,38,4,3,2,9,25,19,3,12,3,0,0
MAGGECO01 ,2007,Corey,Maggette,LAC,N,70,2498,1547,78,316,394,189,71,7,195,210,1000,458,681,553,203,78
MAGLOJA01 ,2007,Jamaal,Magloire,DAL,N,7,26,12,1,7,8,0,1,0,7,8,6,3,13,6,0,0
MAGLOJA01 ,2007,Jamaal,Magloire,NJN,N,24,258,44,17,63,80,7,0,11,24,42,48,15,30,14,0,0
MAGLOJA01 ,2007,Jamaal,Magloire,TOT,N,31,284,56,18,70,88,7,1,11,31,50,54,18,43,20,0,0
MahinIa01 ,2007,Ian,Mahinmi,SAS,N,6,22,21,0,5,5,1,0,4,2,4,12,6,9,9,0,0
MARBUST01 ,2007,Stephon,Marbury,NYK,N,24,807,333,17,42,59,113,21,2,48,57,265,111,116,83,74,28
MARIOSH01 ,2007,Shawn,Marion,PHO,N,47,1711,743,86,378,464,98,95,70,49,117,578,304,108,77,167,58
MARIOSH01 ,2007,Shawn,Marion,MIA,N,15,601,229,50,128,178,40,30,15,37,33,209,96,42,29,31,8
MARIOSH01 ,2007,Shawn,Marion,TOT,N,62,2312,972,136,506,642,138,125,85,86,150,787,400,150,106,198,66
MARKSSE01 ,2007,Sean,Marks,PHO,N,19,130,59,9,27,36,4,3,10,8,23,43,23,19,12,4,1
MARSHDO01 ,2007,Donyell,Marshall,CLE,N,11,157,41,9,21,30,5,2,9,6,16,44,13,9,7,23,8
MARSHDO01 ,2007,Donyell,Marshall,SEA,N,16,185,57,15,31,46,5,4,7,9,15,54,19,13,12,30,7
MARSHDO01 ,2007,Donyell,Marshall,TOT,N,27,342,98,24,52,76,10,6,16,15,31,98,32,22,19,53,15
MARTIDA01 ,2007,Darrick,Martin,TOR,N,17,141,27,3,4,7,21,6,0,1,12,43,10,6,5,16,2
MARTIKE01 ,2007,Kenyon,Martin,DEN,N,71,2162,877,105,356,461,90,88,85,91,235,699,376,212,123,11,2
MARTIKE02 ,2007,Kevin,Martin,SAC,N,61,2217,1443,48,224,272,129,62,5,131,150,914,417,578,502,266,107
MASONDE01 ,2007,Desmond,Mason,MIL,N,59,1704,574,75,181,256,121,40,30,83,106,477,230,173,114,0,0
MASONRO01 ,2007,Roger,Mason,WAS,N,80,1704,724,17,113,130,134,40,18,69,140,600,266,71,62,327,130
MAXIEJA01 ,2007,Jason,Maxiell,DET,N,82,1761,651,177,256,433,46,22,94,73,183,446,240,270,171,1,0
MBENGDJ01 ,2007,D.J.,Mbenga,LAL,N,26,195,64,15,26,41,6,4,16,8,38,61,30,10,4,0,0
MBENGDJ01 ,2007,D.J.,Mbenga,GSW,N,16,129,19,13,18,31,4,3,10,4,32,23,9,2,1,0,0
MBENGDJ01 ,2007,D.J.,Mbenga,TOT,N,42,324,83,28,44,72,10,7,26,12,70,84,39,12,5,0,0
MCCANRA01 ,2007,Rashad,McCants,MIN,N,75,2023,1114,50,157,207,162,66,18,171,234,944,428,155,116,349,142
MCCOYJE01 ,2007,Jelani,McCoy,DEN,N,6,32,3,1,6,7,0,0,5,4,7,1,1,2,1,0,0
MCDYEAN01 ,2007,Antonio,McDyess,DET,N,78,2285,683,204,462,666,89,61,53,72,246,600,293,156,97,2,0
MCGRATR01 ,2007,Tracy,McGrady,HOU,N,66,2440,1427,42,297,339,387,68,30,160,92,1307,548,358,245,294,86
McGuiDo01 ,2007,Dominic,McGuire,WAS,N,70,696,93,53,87,140,41,20,26,40,76,103,39,32,14,6,1
MCINNJE01 ,2007,Jeff,McInnis,CHR,N,54,1410,242,16,79,95,220,23,3,75,120,249,108,30,23,19,3
McRobJo01 ,2007,Josh,McRoberts,POR,N,8,29,12,2,8,10,2,1,0,2,1,10,6,0,0,1,0
MIHMCH01  ,2007,Chris,Mihm,LAL,N,23,278,82,28,49,77,16,3,14,17,40,95,32,27,18,0,0
MILESCJ01 ,2007,C.J.,Miles,UTA,N,62,713,300,20,67,87,53,33,8,31,106,242,114,54,42,77,30
MILICDA01 ,2007,Darko,Milicic,MEM,N,70,1665,507,126,297,423,58,32,114,101,185,501,220,121,67,1,0
MILLEAN02 ,2007,Andre,Miller,PHI,N,82,3013,1398,95,228,323,565,105,7,205,181,1156,569,333,257,34,3
MILLEBR01 ,2007,Brad,Miller,SAC,N,72,2514,964,167,514,681,264,68,74,164,247,728,337,309,262,90,28
MILLEMI01 ,2007,Mike,Miller,MEM,N,70,2475,1147,51,416,467,240,35,16,182,145,823,414,212,164,359,155
MillsPa01 ,2007,Paul,Millsap,UTA,N,81,1684,656,165,290,455,81,71,71,85,265,498,251,227,154,4,0
MINGYA01  ,2007,Yao,Ming,HOU,N,55,2044,1209,172,424,596,129,25,111,183,171,852,432,406,345,2,0
MOBLECU01 ,2007,Cuttino,Mobley,LAC,N,77,2696,984,50,225,275,202,78,34,123,151,870,377,199,163,192,67
MOHAMNA01 ,2007,Nazr,Mohammed,CHR,N,61,1420,570,166,256,422,66,39,51,90,194,470,244,133,82,0,0
MOHAMNA01 ,2007,Nazr,Mohammed,DET,N,21,229,69,29,44,73,6,7,8,11,36,59,28,30,13,1,0
MOHAMNA01 ,2007,Nazr,Mohammed,TOT,N,82,1649,639,195,300,495,72,46,59,101,230,529,272,163,95,1,0
MoonJa01  ,2007,Jamario,Moon,TOR,N,78,2169,661,92,392,484,90,80,108,51,152,575,279,85,63,123,40
MOOREMI01 ,2007,Mikki,Moore,SAC,N,82,2383,698,160,334,494,84,35,46,110,310,489,282,182,134,2,0
MorriRa01 ,2007,Randolph,Morris,NYK,N,18,180,56,12,25,37,2,4,2,9,37,58,21,29,14,0,0
MOURNAL01 ,2007,Alonzo,Mourning,MIA,N,25,391,147,34,59,93,7,4,42,25,56,95,52,74,43,0,0
MURPHTR01 ,2007,Troy,Murphy,IND,N,75,2108,913,108,441,549,165,49,32,96,217,691,314,241,192,235,93
MURRARO01 ,2007,Ronald,Murray,IND,N,23,529,254,10,37,47,80,25,3,53,31,228,97,61,46,36,14
MURRARO01 ,2007,Ronald,Murray,DET,N,19,345,142,13,24,37,64,13,1,31,19,139,57,37,22,27,6
MURRARO01 ,2007,Ronald,Murray,TOT,N,42,874,396,23,61,84,144,38,4,84,50,367,154,98,68,63,20
MUTOMDI01 ,2007,Dikembe,Mutombo,HOU,N,39,618,118,68,131,199,5,11,48,17,55,80,43,45,32,0,0
